Date/Time,热负荷/kWh,冷负荷/kWh,电负荷/kWh
Year 1 Oct 31 5:00,0,0,73.2926104169826
Year 1 Oct 31 6:00,0,0,73.2926104169826
Year 1 Oct 31 7:00,0,0,429.874775032858
Year 1 Oct 31 8:00,0,0,1988.34660328931
Year 1 Oct 31 9:00,0,0,2335.23203585185
Year 1 Oct 31 10:00,0,0,2063.72717938151
Year 1 Oct 31 11:00,0,0,268.282881917347
Year 1 Oct 31 12:00,0,0,268.282881917347
Year 1 Oct 31 13:00,0,0,268.282881917347
Year 1 Oct 31 14:00,0,0,268.282881917347
Year 1 Oct 31 15:00,0,0,268.282881917347
Year 1 Oct 31 16:00,0,0,268.282881917347
Year 1 Oct 31 17:00,0,0,610.705825464329
Year 1 Oct 31 18:00,0,0,686.655011509517
Year 1 Oct 31 19:00,0,0,1031.08159047369
Year 1 Oct 31 20:00,0,0,2153.25902830749
Year 1 Oct 31 21:00,0,0,2229.20821435268
Year 1 Oct 31 22:00,0,0,2117.57226868664
Year 1 Oct 31 23:00,0,0,1632.39048398031
Year 1 Nov 01 0:00,0,0,149.24179646217
Year 1 Nov 01 1:00,0,0,73.2926104169826
Year 1 Nov 01 2:00,0,0,73.2926104169826
Year 1 Nov 01 3:00,0,0,73.2926104169826
Year 1 Nov 01 4:00,0,0,73.2926104169826
Year 1 Nov 01 5:00,0,0,73.2926104169826
Year 1 Nov 01 6:00,0,0,73.2926104169826
Year 1 Nov 01 7:00,0,0,429.874775032858
Year 1 Nov 01 8:00,0,0,1988.34660328931
Year 1 Nov 01 9:00,0,0,2335.23203585185
Year 1 Nov 01 10:00,0,0,2063.72717938151
Year 1 Nov 01 11:00,0,0,268.282881917347
Year 1 Nov 01 12:00,0,0,268.282881917347
Year 1 Nov 01 13:00,0,0,268.282881917347
Year 1 Nov 01 14:00,0,0,268.282881917347
Year 1 Nov 01 15:00,0,0,268.282881917347
Year 1 Nov 01 16:00,0,0,268.282881917347
Year 1 Nov 01 17:00,0,0,610.705825464329
Year 1 Nov 01 18:00,0,0,686.655011509517
Year 1 Nov 01 19:00,0,0,1031.08159047369
Year 1 Nov 01 20:00,0,0,2153.25902830749
Year 1 Nov 01 21:00,0,0,2229.20821435268
Year 1 Nov 01 22:00,0,0,2117.57226868664
Year 1 Nov 01 23:00,0,0,1632.39048398031
Year 1 Nov 02 0:00,0,0,149.24179646217
Year 1 Nov 02 1:00,0,0,73.2926104169826
Year 1 Nov 02 2:00,0,0,73.2926104169826
Year 1 Nov 02 3:00,0,0,73.2926104169826
Year 1 Nov 02 4:00,0,0,73.2926104169826
Year 1 Nov 02 5:00,0,0,73.2926104169826
Year 1 Nov 02 6:00,0,0,73.2926104169826
Year 1 Nov 02 7:00,0,0,418.078268258873
Year 1 Nov 02 8:00,0,0,2075.18969893181
Year 1 Nov 02 9:00,0,0,2422.07513149435
Year 1 Nov 02 10:00,0,0,2185.95929338831
Year 1 Nov 02 11:00,0,0,402.311502698136
Year 1 Nov 02 12:00,0,0,402.311502698136
Year 1 Nov 02 13:00,0,0,402.311502698136
Year 1 Nov 02 14:00,0,0,402.311502698136
Year 1 Nov 02 15:00,0,0,402.311502698136
Year 1 Nov 02 16:00,0,0,402.311502698136
Year 1 Nov 02 17:00,0,0,677.720851919031
Year 1 Nov 02 18:00,0,0,753.670037964219
Year 1 Nov 02 19:00,0,0,1007.48857692571
Year 1 Nov 02 20:00,0,0,2106.0735031692
Year 1 Nov 02 21:00,0,0,2182.02268921439
Year 1 Nov 02 22:00,0,0,2103.41656094939
Year 1 Nov 02 23:00,0,0,1677.06716828345
Year 1 Nov 03 0:00,0,0,189.450239483545
Year 1 Nov 03 1:00,0,0,73.2926104169826
Year 1 Nov 03 2:00,0,0,73.2926104169826
Year 1 Nov 03 3:00,0,0,73.2926104169826
Year 1 Nov 03 4:00,0,0,73.2926104169826
Year 1 Nov 03 5:00,0,0,73.2926104169826
Year 1 Nov 03 6:00,0,0,73.2926104169826
Year 1 Nov 03 7:00,0,0,418.078268258873
Year 1 Nov 03 8:00,0,0,2075.18969893181
Year 1 Nov 03 9:00,0,0,2227.08485999399
Year 1 Nov 03 10:00,0,0,1990.96902188795
Year 1 Nov 03 11:00,0,0,207.321231197771
Year 1 Nov 03 12:00,0,0,207.321231197771
Year 1 Nov 03 13:00,0,0,207.321231197771
Year 1 Nov 03 14:00,0,0,207.321231197771
Year 1 Nov 03 15:00,0,0,207.321231197771
Year 1 Nov 03 16:00,0,0,207.321231197771
Year 1 Nov 03 17:00,0,0,482.730580418671
Year 1 Nov 03 18:00,0,0,558.679766463855
Year 1 Nov 03 19:00,0,0,1007.48857692571
Year 1 Nov 03 20:00,0,0,2106.0735031692
Year 1 Nov 03 21:00,0,0,2182.02268921439
Year 1 Nov 03 22:00,0,0,2103.41656094939
Year 1 Nov 03 23:00,0,0,1677.06716828345
Year 1 Nov 04 0:00,0,0,189.450239483545
Year 1 Nov 04 1:00,0,0,73.2926104169826
Year 1 Nov 04 2:00,0,0,73.2926104169826
Year 1 Nov 04 3:00,0,0,73.2926104169826
Year 1 Nov 04 4:00,0,0,73.2926104169826
Year 1 Nov 04 5:00,0,0,73.2926104169826
Year 1 Nov 04 6:00,0,0,73.2926104169826
Year 1 Nov 04 7:00,0,0,429.874775032858
Year 1 Nov 04 8:00,0,0,1988.34660328931
Year 1 Nov 04 9:00,0,0,2335.23203585185
Year 1 Nov 04 10:00,0,0,2063.72717938151
Year 1 Nov 04 11:00,0,0,268.282881917347
Year 1 Nov 04 12:00,0,0,268.282881917347
Year 1 Nov 04 13:00,0,0,268.282881917347
Year 1 Nov 04 14:00,0,0,268.282881917347
Year 1 Nov 04 15:00,0,0,268.282881917347
Year 1 Nov 04 16:00,0,0,268.282881917347
Year 1 Nov 04 17:00,0,0,610.705825464329
Year 1 Nov 04 18:00,0,0,686.655011509517
Year 1 Nov 04 19:00,0,0,1031.08159047369
Year 1 Nov 04 20:00,0,0,2153.25902830749
Year 1 Nov 04 21:00,0,0,2229.20821435268
Year 1 Nov 04 22:00,0,0,2117.57226868664
Year 1 Nov 04 23:00,0,0,1632.39048398031
Year 1 Nov 05 0:00,0,0,149.24179646217
Year 1 Nov 05 1:00,0,0,73.2926104169826
Year 1 Nov 05 2:00,0,0,73.2926104169826
Year 1 Nov 05 3:00,0,0,73.2926104169826
Year 1 Nov 05 4:00,0,0,73.2926104169826
Year 1 Nov 05 5:00,0,0,73.2926104169826
Year 1 Nov 05 6:00,0,0,73.2926104169826
Year 1 Nov 05 7:00,0,0,429.874775032858
Year 1 Nov 05 8:00,0,0,1988.34660328931
Year 1 Nov 05 9:00,0,0,2335.23203585185
Year 1 Nov 05 10:00,0,0,2063.72717938151
Year 1 Nov 05 11:00,0,0,268.282881917347
Year 1 Nov 05 12:00,0,0,268.282881917347
Year 1 Nov 05 13:00,0,0,268.282881917347
Year 1 Nov 05 14:00,0,0,268.282881917347
Year 1 Nov 05 15:00,0,0,268.282881917347
Year 1 Nov 05 16:00,0,0,268.282881917347
Year 1 Nov 05 17:00,0,0,610.705825464329
Year 1 Nov 05 18:00,0,0,686.655011509517
Year 1 Nov 05 19:00,0,0,1031.08159047369
Year 1 Nov 05 20:00,0,0,2153.25902830749
Year 1 Nov 05 21:00,0,0,2229.20821435268
Year 1 Nov 05 22:00,0,0,2117.57226868664
Year 1 Nov 05 23:00,0,0,1632.39048398031
Year 1 Nov 06 0:00,0,0,149.24179646217
Year 1 Nov 06 1:00,0,0,73.2926104169826
Year 1 Nov 06 2:00,0,0,73.2926104169826
Year 1 Nov 06 3:00,0,0,73.2926104169826
Year 1 Nov 06 4:00,0,0,73.2926104169826
Year 1 Nov 06 5:00,0,0,73.2926104169826
Year 1 Nov 06 6:00,0,0,73.2926104169826
Year 1 Nov 06 7:00,0,0,429.874775032858
Year 1 Nov 06 8:00,0,0,1988.34660328931
Year 1 Nov 06 9:00,0,0,2335.23203585185
Year 1 Nov 06 10:00,0,0,2063.72717938151
Year 1 Nov 06 11:00,0,0,268.282881917347
Year 1 Nov 06 12:00,0,0,268.282881917347
Year 1 Nov 06 13:00,0,0,268.282881917347
Year 1 Nov 06 14:00,0,0,268.282881917347
Year 1 Nov 06 15:00,0,0,268.282881917347
Year 1 Nov 06 16:00,0,0,268.282881917347
Year 1 Nov 06 17:00,0,0,610.705825464329
Year 1 Nov 06 18:00,0,0,686.655011509517
Year 1 Nov 06 19:00,0,0,1031.08159047369
Year 1 Nov 06 20:00,0,0,2153.25902830749
Year 1 Nov 06 21:00,0,0,2229.20821435268
Year 1 Nov 06 22:00,0,0,2117.57226868664
Year 1 Nov 06 23:00,0,0,1632.39048398031
Year 1 Nov 07 0:00,0,0,149.24179646217
Year 1 Nov 07 1:00,0,0,73.2926104169826
Year 1 Nov 07 2:00,0,0,73.2926104169826
Year 1 Nov 07 3:00,0,0,73.2926104169826
Year 1 Nov 07 4:00,0,0,73.2926104169826
Year 1 Nov 07 5:00,0,0,73.2926104169826
Year 1 Nov 07 6:00,0,0,73.2926104169826
Year 1 Nov 07 7:00,0,0,429.874775032858
Year 1 Nov 07 8:00,0,0,1988.34660328931
Year 1 Nov 07 9:00,0,0,2335.23203585185
Year 1 Nov 07 10:00,0,0,2063.72717938151
Year 1 Nov 07 11:00,0,0,268.282881917347
Year 1 Nov 07 12:00,0,0,268.282881917347
Year 1 Nov 07 13:00,0,0,268.282881917347
Year 1 Nov 07 14:00,0,0,268.282881917347
Year 1 Nov 07 15:00,0,0,268.282881917347
Year 1 Nov 07 16:00,0,0,268.282881917347
Year 1 Nov 07 17:00,0,0,610.705825464329
Year 1 Nov 07 18:00,0,0,686.655011509517
Year 1 Nov 07 19:00,0,0,1031.08159047369
Year 1 Nov 07 20:00,0,0,2153.25902830749
Year 1 Nov 07 21:00,0,0,2229.20821435268
Year 1 Nov 07 22:00,0,0,2117.57226868664
Year 1 Nov 07 23:00,0,0,1632.39048398031
Year 1 Nov 08 0:00,0,0,149.24179646217
Year 1 Nov 08 1:00,0,0,73.2926104169826
Year 1 Nov 08 2:00,0,0,73.2926104169826
Year 1 Nov 08 3:00,0,0,73.2926104169826
Year 1 Nov 08 4:00,0,0,73.2926104169826
Year 1 Nov 08 5:00,0,0,73.2926104169826
Year 1 Nov 08 6:00,0,0,73.2926104169826
Year 1 Nov 08 7:00,0,0,429.874775032858
Year 1 Nov 08 8:00,0,0,1988.34660328931
Year 1 Nov 08 9:00,0,0,2335.23203585185
Year 1 Nov 08 10:00,0,0,2063.72717938151
Year 1 Nov 08 11:00,0,0,268.282881917347
Year 1 Nov 08 12:00,0,0,268.282881917347
Year 1 Nov 08 13:00,0,0,268.282881917347
Year 1 Nov 08 14:00,0,0,268.282881917347
Year 1 Nov 08 15:00,0,0,268.282881917347
Year 1 Nov 08 16:00,0,0,268.282881917347
Year 1 Nov 08 17:00,0,0,610.705825464329
Year 1 Nov 08 18:00,0,0,686.655011509517
Year 1 Nov 08 19:00,0,0,1031.08159047369
Year 1 Nov 08 20:00,0,0,2153.25902830749
Year 1 Nov 08 21:00,0,0,2229.20821435268
Year 1 Nov 08 22:00,0,0,2117.57226868664
Year 1 Nov 08 23:00,0,0,1632.39048398031
Year 1 Nov 09 0:00,0,0,149.24179646217
Year 1 Nov 09 1:00,0,0,73.2926104169826
Year 1 Nov 09 2:00,0,0,73.2926104169826
Year 1 Nov 09 3:00,0,0,73.2926104169826
Year 1 Nov 09 4:00,0,0,73.2926104169826
Year 1 Nov 09 5:00,0,0,73.2926104169826
Year 1 Nov 09 6:00,0,0,73.2926104169826
Year 1 Nov 09 7:00,0,0,418.078268258873
Year 1 Nov 09 8:00,0,0,2075.18969893181
Year 1 Nov 09 9:00,0,0,2422.07513149435
Year 1 Nov 09 10:00,0,0,2185.95929338831
Year 1 Nov 09 11:00,0,0,402.311502698136
Year 1 Nov 09 12:00,0,0,402.311502698136
Year 1 Nov 09 13:00,0,0,402.311502698136
Year 1 Nov 09 14:00,0,0,402.311502698136
Year 1 Nov 09 15:00,0,0,402.311502698136
Year 1 Nov 09 16:00,0,0,402.311502698136
Year 1 Nov 09 17:00,0,0,677.720851919031
Year 1 Nov 09 18:00,0,0,753.670037964219
Year 1 Nov 09 19:00,0,0,1007.48857692571
Year 1 Nov 09 20:00,0,0,2106.0735031692
Year 1 Nov 09 21:00,0,0,2182.02268921439
Year 1 Nov 09 22:00,0,0,2103.41656094939
Year 1 Nov 09 23:00,0,0,1677.06716828345
Year 1 Nov 10 0:00,0,0,189.450239483545
Year 1 Nov 10 1:00,0,0,73.2926104169826
Year 1 Nov 10 2:00,0,0,73.2926104169826
Year 1 Nov 10 3:00,0,0,73.2926104169826
Year 1 Nov 10 4:00,0,0,73.2926104169826
Year 1 Nov 10 5:00,0,0,73.2926104169826
Year 1 Nov 10 6:00,0,0,73.2926104169826
Year 1 Nov 10 7:00,0,0,418.078268258873
Year 1 Nov 10 8:00,0,0,2075.18969893181
Year 1 Nov 10 9:00,0,0,2227.08485999399
Year 1 Nov 10 10:00,0,0,1990.96902188795
Year 1 Nov 10 11:00,0,0,207.321231197771
Year 1 Nov 10 12:00,0,0,207.321231197771
Year 1 Nov 10 13:00,0,0,207.321231197771
Year 1 Nov 10 14:00,0,0,207.321231197771
Year 1 Nov 10 15:00,0,0,207.321231197771
Year 1 Nov 10 16:00,0,0,207.321231197771
Year 1 Nov 10 17:00,0,0,482.730580418671
Year 1 Nov 10 18:00,0,0,558.679766463855
Year 1 Nov 10 19:00,0,0,1007.48857692571
Year 1 Nov 10 20:00,0,0,2106.0735031692
Year 1 Nov 10 21:00,0,0,2182.02268921439
Year 1 Nov 10 22:00,0,0,2103.41656094939
Year 1 Nov 10 23:00,0,0,1677.06716828345
Year 1 Nov 11 0:00,0,0,189.450239483545
Year 1 Nov 11 1:00,0,0,73.2926104169826
Year 1 Nov 11 2:00,0,0,73.2926104169826
Year 1 Nov 11 3:00,0,0,73.2926104169826
Year 1 Nov 11 4:00,0,0,73.2926104169826
Year 1 Nov 11 5:00,0,0,73.2926104169826
Year 1 Nov 11 6:00,0,0,73.2926104169826
Year 1 Nov 11 7:00,0,0,429.874775032858
Year 1 Nov 11 8:00,0,0,1988.34660328931
Year 1 Nov 11 9:00,0,0,2335.23203585185
Year 1 Nov 11 10:00,0,0,2063.72717938151
Year 1 Nov 11 11:00,0,0,268.282881917347
Year 1 Nov 11 12:00,0,0,268.282881917347
Year 1 Nov 11 13:00,0,0,268.282881917347
Year 1 Nov 11 14:00,0,0,268.282881917347
Year 1 Nov 11 15:00,0,0,268.282881917347
Year 1 Nov 11 16:00,0,0,268.282881917347
Year 1 Nov 11 17:00,0,0,610.705825464329
Year 1 Nov 11 18:00,0,0,686.655011509517
Year 1 Nov 11 19:00,0,0,1031.08159047369
Year 1 Nov 11 20:00,0,0,2153.25902830749
Year 1 Nov 11 21:00,0,0,2229.20821435268
Year 1 Nov 11 22:00,0,0,2117.57226868664
Year 1 Nov 11 23:00,0,0,1632.39048398031
Year 1 Nov 12 0:00,0,0,149.24179646217
Year 1 Nov 12 1:00,0,0,73.2926104169826
Year 1 Nov 12 2:00,0,0,73.2926104169826
Year 1 Nov 12 3:00,0,0,73.2926104169826
Year 1 Nov 12 4:00,0,0,73.2926104169826
Year 1 Nov 12 5:00,0,0,73.2926104169826
Year 1 Nov 12 6:00,0,0,73.2926104169826
Year 1 Nov 12 7:00,0,0,429.874775032858
Year 1 Nov 12 8:00,0,0,1988.34660328931
Year 1 Nov 12 9:00,0,0,2335.23203585185
Year 1 Nov 12 10:00,0,0,2063.72717938151
Year 1 Nov 12 11:00,0,0,268.282881917347
Year 1 Nov 12 12:00,0,0,268.282881917347
Year 1 Nov 12 13:00,0,0,268.282881917347
Year 1 Nov 12 14:00,0,0,268.282881917347
Year 1 Nov 12 15:00,0,0,268.282881917347
Year 1 Nov 12 16:00,0,0,268.282881917347
Year 1 Nov 12 17:00,0,0,610.705825464329
Year 1 Nov 12 18:00,0,0,686.655011509517
Year 1 Nov 12 19:00,0,0,1031.08159047369
Year 1 Nov 12 20:00,0,0,2153.25902830749
Year 1 Nov 12 21:00,0,0,2229.20821435268
Year 1 Nov 12 22:00,0,0,2117.57226868664
Year 1 Nov 12 23:00,0,0,1632.39048398031
Year 1 Nov 13 0:00,0,0,149.24179646217
Year 1 Nov 13 1:00,0,0,73.2926104169826
Year 1 Nov 13 2:00,0,0,73.2926104169826
Year 1 Nov 13 3:00,0,0,73.2926104169826
Year 1 Nov 13 4:00,0,0,73.2926104169826
Year 1 Nov 13 5:00,0,0,73.2926104169826
Year 1 Nov 13 6:00,0,0,73.2926104169826
Year 1 Nov 13 7:00,0,0,429.874775032858
Year 1 Nov 13 8:00,0,0,1988.34660328931
Year 1 Nov 13 9:00,0,0,2335.23203585185
Year 1 Nov 13 10:00,0,0,2063.72717938151
Year 1 Nov 13 11:00,0,0,268.282881917347
Year 1 Nov 13 12:00,0,0,268.282881917347
Year 1 Nov 13 13:00,0,0,268.282881917347
Year 1 Nov 13 14:00,0,0,268.282881917347
Year 1 Nov 13 15:00,0,0,268.282881917347
Year 1 Nov 13 16:00,0,0,268.282881917347
Year 1 Nov 13 17:00,0,0,610.705825464329
Year 1 Nov 13 18:00,0,0,686.655011509517
Year 1 Nov 13 19:00,0,0,1031.08159047369
Year 1 Nov 13 20:00,0,0,2153.25902830749
Year 1 Nov 13 21:00,0,0,2229.20821435268
Year 1 Nov 13 22:00,0,0,2117.57226868664
Year 1 Nov 13 23:00,0,0,1632.39048398031
Year 1 Nov 14 0:00,0,0,149.24179646217
Year 1 Nov 14 1:00,0,0,73.2926104169826
Year 1 Nov 14 2:00,0,0,73.2926104169826
Year 1 Nov 14 3:00,0,0,73.2926104169826
Year 1 Nov 14 4:00,0,0,73.2926104169826
Year 1 Nov 14 5:00,0,0,73.2926104169826
Year 1 Nov 14 6:00,0,0,73.2926104169826
Year 1 Nov 14 7:00,0,0,429.874775032858
Year 1 Nov 14 8:00,0,0,1988.34660328931
Year 1 Nov 14 9:00,0,0,2335.23203585185
Year 1 Nov 14 10:00,0,0,2063.72717938151
Year 1 Nov 14 11:00,0,0,268.282881917347
Year 1 Nov 14 12:00,0,0,268.282881917347
Year 1 Nov 14 13:00,0,0,268.282881917347
Year 1 Nov 14 14:00,0,0,268.282881917347
Year 1 Nov 14 15:00,0,0,268.282881917347
Year 1 Nov 14 16:00,0,0,268.282881917347
Year 1 Nov 14 17:00,0,0,610.705825464329
Year 1 Nov 14 18:00,0,0,686.655011509517
Year 1 Nov 14 19:00,0,0,1031.08159047369
Year 1 Nov 14 20:00,0,0,2153.25902830749
Year 1 Nov 14 21:00,0,0,2229.20821435268
Year 1 Nov 14 22:00,0,0,2117.57226868664
Year 1 Nov 14 23:00,0,0,1632.39048398031
Year 1 Nov 15 0:00,0,0,149.24179646217
Year 1 Nov 15 1:00,0,0,73.2926104169826
Year 1 Nov 15 2:00,0,0,73.2926104169826
Year 1 Nov 15 3:00,0,0,73.2926104169826
Year 1 Nov 15 4:00,1448.28664091645,0,73.2926104169826
Year 1 Nov 15 5:00,2036.54738353225,0,73.2926104169826
Year 1 Nov 15 6:00,2666.94672974845,0,73.2926104169826
Year 1 Nov 15 7:00,2405.5249663457,0,429.874775032858
Year 1 Nov 15 8:00,1655.66954681936,0,1988.34660328931
Year 1 Nov 15 9:00,1479.88289137828,0,2335.23203585185
Year 1 Nov 15 10:00,707.37332212167,0,2063.72717938151
Year 1 Nov 15 11:00,0,0,268.282881917347
Year 1 Nov 15 12:00,0,0,268.282881917347
Year 1 Nov 15 13:00,0,0,268.282881917347
Year 1 Nov 15 14:00,0,0,268.282881917347
Year 1 Nov 15 15:00,1560.84699263567,0,268.282881917347
Year 1 Nov 15 16:00,1481.9011219071,0,268.282881917347
Year 1 Nov 15 17:00,2394.49844444327,0,610.705825464329
Year 1 Nov 15 18:00,3576.09503830441,0,686.655011509517
Year 1 Nov 15 19:00,3370.67160980477,0,1031.08159047369
Year 1 Nov 15 20:00,3074.87994664124,0,2153.25902830749
Year 1 Nov 15 21:00,4922.98328104932,0,2229.20821435268
Year 1 Nov 15 22:00,4728.65625160562,0,2117.57226868664
Year 1 Nov 15 23:00,4022.1253268642,0,1632.39048398031
Year 1 Nov 16 0:00,2276.46790844755,0,149.24179646217
Year 1 Nov 16 1:00,2491.42520133087,0,73.2926104169826
Year 1 Nov 16 2:00,2590.97333934096,0,73.2926104169826
Year 1 Nov 16 3:00,2680.12662611225,0,73.2926104169826
Year 1 Nov 16 4:00,2775.09017110398,0,73.2926104169826
Year 1 Nov 16 5:00,4318.91648443938,0,73.2926104169826
Year 1 Nov 16 6:00,5942.68369169387,0,73.2926104169826
Year 1 Nov 16 7:00,5536.52437824857,0,418.078268258873
Year 1 Nov 16 8:00,4499.51637945377,0,2075.18969893181
Year 1 Nov 16 9:00,3974.79633824405,0,2422.07513149435
Year 1 Nov 16 10:00,1727.52148585796,0,2185.95929338831
Year 1 Nov 16 11:00,0,0,402.311502698136
Year 1 Nov 16 12:00,0,0,402.311502698136
Year 1 Nov 16 13:00,0,0,402.311502698136
Year 1 Nov 16 14:00,0,0,402.311502698136
Year 1 Nov 16 15:00,1371.27838677889,0,402.311502698136
Year 1 Nov 16 16:00,1288.33292434561,0,402.311502698136
Year 1 Nov 16 17:00,2399.53838465746,0,677.720851919031
Year 1 Nov 16 18:00,3800.54153116291,0,753.670037964219
Year 1 Nov 16 19:00,3612.7633871141,0,1007.48857692571
Year 1 Nov 16 20:00,3312.79348013611,0,2106.0735031692
Year 1 Nov 16 21:00,5596.89063597934,0,2182.02268921439
Year 1 Nov 16 22:00,5375.22045768278,0,2103.41656094939
Year 1 Nov 16 23:00,4541.35893255058,0,1677.06716828345
Year 1 Nov 17 0:00,2580.44580880363,0,189.450239483545
Year 1 Nov 17 1:00,2756.32901492957,0,73.2926104169826
Year 1 Nov 17 2:00,2813.67998277524,0,73.2926104169826
Year 1 Nov 17 3:00,2879.05706964552,0,73.2926104169826
Year 1 Nov 17 4:00,2955.81442301611,0,73.2926104169826
Year 1 Nov 17 5:00,4557.08301681682,0,73.2926104169826
Year 1 Nov 17 6:00,6355.51038931516,0,73.2926104169826
Year 1 Nov 17 7:00,5939.3293728751,0,418.078268258873
Year 1 Nov 17 8:00,4862.97849865367,0,2075.18969893181
Year 1 Nov 17 9:00,4274.51630459829,0,2227.08485999399
Year 1 Nov 17 10:00,1816.83989429478,0,1990.96902188795
Year 1 Nov 17 11:00,0,0,207.321231197771
Year 1 Nov 17 12:00,0,0,207.321231197771
Year 1 Nov 17 13:00,0,0,207.321231197771
Year 1 Nov 17 14:00,0,0,207.321231197771
Year 1 Nov 17 15:00,1313.71249098421,0,207.321231197771
Year 1 Nov 17 16:00,1191.58700313034,0,207.321231197771
Year 1 Nov 17 17:00,2143.96041245619,0,482.730580418671
Year 1 Nov 17 18:00,3488.58187450679,0,558.679766463855
Year 1 Nov 17 19:00,3392.99882458733,0,1007.48857692571
Year 1 Nov 17 20:00,3105.23288654279,0,2106.0735031692
Year 1 Nov 17 21:00,5223.48307115471,0,2182.02268921439
Year 1 Nov 17 22:00,5173.22639594642,0,2103.41656094939
Year 1 Nov 17 23:00,4347.07301641964,0,1677.06716828345
Year 1 Nov 18 0:00,2440.72380098036,0,189.450239483545
Year 1 Nov 18 1:00,2575.16393545409,0,73.2926104169826
Year 1 Nov 18 2:00,2604.07193155086,0,73.2926104169826
Year 1 Nov 18 3:00,2640.24183875808,0,73.2926104169826
Year 1 Nov 18 4:00,2694.5202981395,0,73.2926104169826
Year 1 Nov 18 5:00,4145.98042282996,0,73.2926104169826
Year 1 Nov 18 6:00,5756.15774275404,0,73.2926104169826
Year 1 Nov 18 7:00,5382.73964583356,0,429.874775032858
Year 1 Nov 18 8:00,4254.84604021395,0,1988.34660328931
Year 1 Nov 18 9:00,3534.83383219301,0,2335.23203585185
Year 1 Nov 18 10:00,1423.57840483878,0,2063.72717938151
Year 1 Nov 18 11:00,0,0,268.282881917347
Year 1 Nov 18 12:00,0,0,268.282881917347
Year 1 Nov 18 13:00,0,0,268.282881917347
Year 1 Nov 18 14:00,0,0,268.282881917347
Year 1 Nov 18 15:00,1268.4238911117,0,268.282881917347
Year 1 Nov 18 16:00,1296.65865194556,0,268.282881917347
Year 1 Nov 18 17:00,1873.35286603971,0,610.705825464329
Year 1 Nov 18 18:00,2981.97964940474,0,686.655011509517
Year 1 Nov 18 19:00,2889.70559889653,0,1031.08159047369
Year 1 Nov 18 20:00,2653.44266332041,0,2153.25902830749
Year 1 Nov 18 21:00,4339.53508310814,0,2229.20821435268
Year 1 Nov 18 22:00,4596.46363881769,0,2117.57226868664
Year 1 Nov 18 23:00,3966.83175641247,0,1632.39048398031
Year 1 Nov 19 0:00,2199.95073703042,0,149.24179646217
Year 1 Nov 19 1:00,2320.06679422706,0,73.2926104169826
Year 1 Nov 19 2:00,2332.74809676886,0,73.2926104169826
Year 1 Nov 19 3:00,2343.7579877252,0,73.2926104169826
Year 1 Nov 19 4:00,2382.6465899855,0,73.2926104169826
Year 1 Nov 19 5:00,3690.36481246131,0,73.2926104169826
Year 1 Nov 19 6:00,5110.93504636713,0,73.2926104169826
Year 1 Nov 19 7:00,4756.96179036426,0,429.874775032858
Year 1 Nov 19 8:00,3665.64539767301,0,1988.34660328931
Year 1 Nov 19 9:00,3252.21394061032,0,2335.23203585185
Year 1 Nov 19 10:00,1417.72410805176,0,2063.72717938151
Year 1 Nov 19 11:00,0,0,268.282881917347
Year 1 Nov 19 12:00,0,0,268.282881917347
Year 1 Nov 19 13:00,0,0,268.282881917347
Year 1 Nov 19 14:00,0,0,268.282881917347
Year 1 Nov 19 15:00,1247.1716181398,0,268.282881917347
Year 1 Nov 19 16:00,1338.8522470804,0,268.282881917347
Year 1 Nov 19 17:00,1656.80540527581,0,610.705825464329
Year 1 Nov 19 18:00,2646.59247418429,0,686.655011509517
Year 1 Nov 19 19:00,2488.82408680754,0,1031.08159047369
Year 1 Nov 19 20:00,2157.04749251101,0,2153.25902830749
Year 1 Nov 19 21:00,3391.50398307731,0,2229.20821435268
Year 1 Nov 19 22:00,3645.65929670223,0,2117.57226868664
Year 1 Nov 19 23:00,3179.76564364607,0,1632.39048398031
Year 1 Nov 20 0:00,1789.73749482003,0,149.24179646217
Year 1 Nov 20 1:00,1917.52063964073,0,73.2926104169826
Year 1 Nov 20 2:00,1952.60651333054,0,73.2926104169826
Year 1 Nov 20 3:00,1997.62108637657,0,73.2926104169826
Year 1 Nov 20 4:00,2047.64099298774,0,73.2926104169826
Year 1 Nov 20 5:00,3072.94294584172,0,73.2926104169826
Year 1 Nov 20 6:00,4269.53993108214,0,73.2926104169826
Year 1 Nov 20 7:00,4042.49404577524,0,429.874775032858
Year 1 Nov 20 8:00,3017.57551137303,0,1988.34660328931
Year 1 Nov 20 9:00,2523.08592864712,0,2335.23203585185
Year 1 Nov 20 10:00,1027.02196032052,0,2063.72717938151
Year 1 Nov 20 11:00,0,0,268.282881917347
Year 1 Nov 20 12:00,0,0,268.282881917347
Year 1 Nov 20 13:00,0,0,268.282881917347
Year 1 Nov 20 14:00,0,0,268.282881917347
Year 1 Nov 20 15:00,1639.51289500975,0,268.282881917347
Year 1 Nov 20 16:00,1611.09260246614,0,268.282881917347
Year 1 Nov 20 17:00,1896.22007315599,0,610.705825464329
Year 1 Nov 20 18:00,2854.14311743081,0,686.655011509517
Year 1 Nov 20 19:00,2584.85883492948,0,1031.08159047369
Year 1 Nov 20 20:00,2204.90308617263,0,2153.25902830749
Year 1 Nov 20 21:00,3361.50614365532,0,2229.20821435268
Year 1 Nov 20 22:00,3555.71580214268,0,2117.57226868664
Year 1 Nov 20 23:00,3157.28878277998,0,1632.39048398031
